annee,semaine,mois,date_debut,date_fin,categorie,prix,variation,unite,source
2024,14,,2024-04-01,2024-04-07,PRIX MOYEN PONDERE AUX 100 KG VIF,697.1,-2.4,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S14.csv
2024,14,,2024-04-01,2024-04-07,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,746.3,-5,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S14.csv
2024,15,,2024-04-08,2024-04-14,ENTREE ABATTOIR,6.98,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S15.csv
2024,15,,2024-04-08,2024-04-14,NON ELEVES AU PIS,6.99,0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S15.csv
2024,15,,2024-04-08,2024-04-14,ELEVES AU PIS,9.84,-0.16,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S15.csv
2024,15,,2024-04-08,2024-04-14,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),698.5,2.2,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S15.csv
2024,15,,2024-04-08,2024-04-14,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),983.6,-16.5,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S15.csv
2024,15,,2024-04-08,2024-04-14,PRIX MOYEN PONDERE AUX 100 KG VIF,698.4,1.3,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S15.csv
2024,15,,2024-04-08,2024-04-14,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,744.4,-1.9,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S15.csv
2024,16,,2024-04-15,2024-04-21,ENTREE ABATTOIR,6.99,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S16.csv
2024,16,,2024-04-15,2024-04-21,NON ELEVES AU PIS,6.93,-0.06,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S16.csv
2024,16,,2024-04-15,2024-04-21,ELEVES AU PIS,9.74,-0.1,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S16.csv
2024,16,,2024-04-15,2024-04-21,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),693.2,-5.3,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S16.csv
2024,16,,2024-04-15,2024-04-21,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),973.5,-10.1,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S16.csv
2024,16,,2024-04-15,2024-04-21,PRIX MOYEN PONDERE AUX 100 KG VIF,699.4,1,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S16.csv
2024,16,,2024-04-15,2024-04-21,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,744.1,-0.3,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S16.csv
2024,17,,2024-04-22,2024-04-28,ENTREE ABATTOIR,6.94,-0.05,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S17.csv
2024,17,,2024-04-22,2024-04-28,NON ELEVES AU PIS,6.89,-0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S17.csv
2024,17,,2024-04-22,2024-04-28,ELEVES AU PIS,9.62,-0.12,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S17.csv
2024,17,,2024-04-22,2024-04-28,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),689.1,-4.1,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S17.csv
2024,17,,2024-04-22,2024-04-28,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),961.7,-11.8,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S17.csv
2024,17,,2024-04-22,2024-04-28,PRIX MOYEN PONDERE AUX 100 KG VIF,693.5,-5.9,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S17.csv
2024,17,,2024-04-22,2024-04-28,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,741.4,-2.7,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S17.csv
2024,18,,2024-04-29,2024-05-05,ENTREE ABATTOIR,6.95,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S18.csv
2024,18,,2024-04-29,2024-05-05,NON ELEVES AU PIS,6.92,0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S18.csv
2024,18,,2024-04-29,2024-05-05,ELEVES AU PIS,9.9,0.28,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S18.csv
2024,18,,2024-04-29,2024-05-05,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),691.7,2.6,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S18.csv
2024,18,,2024-04-29,2024-05-05,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),989.6,27.9,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S18.csv
2024,18,,2024-04-29,2024-05-05,PRIX MOYEN PONDERE AUX 100 KG VIF,694.8,1.3,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S18.csv
2024,18,,2024-04-29,2024-05-05,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,739.3,-2.1,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S18.csv
2024,19,,2024-05-06,2024-05-12,ENTREE ABATTOIR,6.98,0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S19.csv
2024,19,,2024-05-06,2024-05-12,NON ELEVES AU PIS,6.93,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S19.csv
2024,19,,2024-05-06,2024-05-12,ELEVES AU PIS,9.86,-0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S19.csv
2024,19,,2024-05-06,2024-05-12,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),693.2,1.5,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S19.csv
2024,19,,2024-05-06,2024-05-12,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),985.7,-3.9,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S19.csv
2024,19,,2024-05-06,2024-05-12,PRIX MOYEN PONDERE AUX 100 KG VIF,698.2,3.4,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S19.csv
2024,19,,2024-05-06,2024-05-12,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,737.5,-1.8,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S19.csv
2024,20,,2024-05-13,2024-05-19,ENTREE ABATTOIR,6.94,-0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S20.csv
2024,20,,2024-05-13,2024-05-19,NON ELEVES AU PIS,6.9,-0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S20.csv
2024,20,,2024-05-13,2024-05-19,ELEVES AU PIS,9.9,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S20.csv
2024,20,,2024-05-13,2024-05-19,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),689.8,-3.4,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S20.csv
2024,20,,2024-05-13,2024-05-19,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),989.9,4.2,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S20.csv
2024,20,,2024-05-13,2024-05-19,PRIX MOYEN PONDERE AUX 100 KG VIF,694.1,-4.1,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S20.csv
2024,20,,2024-05-13,2024-05-19,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,739,1.5,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S20.csv
2024,21,,2024-05-20,2024-05-26,ENTREE ABATTOIR,6.91,-0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S21.csv
2024,21,,2024-05-20,2024-05-26,NON ELEVES AU PIS,6.83,-0.07,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S21.csv
2024,21,,2024-05-20,2024-05-26,ELEVES AU PIS,9.79,-0.11,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S21.csv
2024,21,,2024-05-20,2024-05-26,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),683.1,-6.7,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S21.csv
2024,21,,2024-05-20,2024-05-26,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),979.3,-10.6,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S21.csv
2024,21,,2024-05-20,2024-05-26,PRIX MOYEN PONDERE AUX 100 KG VIF,690.5,-3.6,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S21.csv
2024,21,,2024-05-20,2024-05-26,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,738.8,-0.2,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S21.csv
2024,22,,2024-05-27,2024-06-02,ENTREE ABATTOIR,6.88,-0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S22.csv
2024,22,,2024-05-27,2024-06-02,NON ELEVES AU PIS,6.85,0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S22.csv
2024,22,,2024-05-27,2024-06-02,ELEVES AU PIS,9.7,-0.09,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S22.csv
2024,22,,2024-05-27,2024-06-02,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),685.2,2.1,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S22.csv
2024,22,,2024-05-27,2024-06-02,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),969.7,-9.6,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S22.csv
2024,22,,2024-05-27,2024-06-02,PRIX MOYEN PONDERE AUX 100 KG VIF,688.1,-2.4,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S22.csv
2024,22,,2024-05-27,2024-06-02,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,734.2,-4.6,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S22.csv
2024,23,,2024-06-03,2024-06-09,ENTREE ABATTOIR,6.7,-0.18,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S23.csv
2024,23,,2024-06-03,2024-06-09,NON ELEVES AU PIS,6.73,-0.12,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S23.csv
2024,23,,2024-06-03,2024-06-09,ELEVES AU PIS,9.74,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S23.csv
2024,23,,2024-06-03,2024-06-09,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),673.2,-12,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S23.csv
2024,23,,2024-06-03,2024-06-09,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),974.4,4.7,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S23.csv
2024,23,,2024-06-03,2024-06-09,PRIX MOYEN PONDERE AUX 100 KG VIF,669.8,-18.3,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S23.csv
2024,23,,2024-06-03,2024-06-09,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,718,-16.2,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S23.csv
2024,24,,2024-06-10,2024-06-16,ENTREE ABATTOIR,6.8,0.1,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S24.csv
2024,24,,2024-06-10,2024-06-16,NON ELEVES AU PIS,6.73,0,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S24.csv
2024,24,,2024-06-10,2024-06-16,ELEVES AU PIS,9.75,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S24.csv
2024,24,,2024-06-10,2024-06-16,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),673.4,0.2,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S24.csv
2024,24,,2024-06-10,2024-06-16,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),974.9,0.5,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S24.csv
2024,24,,2024-06-10,2024-06-16,PRIX MOYEN PONDERE AUX 100 KG VIF,680.2,10.4,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S24.csv
2024,24,,2024-06-10,2024-06-16,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,726.9,8.9,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S24.csv
2024,25,,2024-06-17,2024-06-23,ENTREE ABATTOIR,6.77,-0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S25.csv
2024,25,,2024-06-17,2024-06-23,NON ELEVES AU PIS,6.7,-0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S25.csv
2024,25,,2024-06-17,2024-06-23,ELEVES AU PIS,9.56,-0.19,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S25.csv
2024,25,,2024-06-17,2024-06-23,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),669.8,-3.6,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S25.csv
2024,25,,2024-06-17,2024-06-23,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),956,-18.9,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S25.csv
2024,25,,2024-06-17,2024-06-23,PRIX MOYEN PONDERE AUX 100 KG VIF,676.5,-3.7,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S25.csv
2024,25,,2024-06-17,2024-06-23,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,721.6,-5.3,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S25.csv
2024,26,,2024-06-24,2024-06-30,ENTREE ABATTOIR,6.66,-0.11,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S26.csv
2024,26,,2024-06-24,2024-06-30,NON ELEVES AU PIS,6.67,-0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S26.csv
2024,26,,2024-06-24,2024-06-30,ELEVES AU PIS,9.25,-0.31,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S26.csv
2024,26,,2024-06-24,2024-06-30,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),667.1,-2.7,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S26.csv
2024,26,,2024-06-24,2024-06-30,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),925,-31,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S26.csv
2024,26,,2024-06-24,2024-06-30,PRIX MOYEN PONDERE AUX 100 KG VIF,665.5,-11,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S26.csv
2024,26,,2024-06-24,2024-06-30,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,716,-5.6,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S26.csv
2024,27,,2024-07-01,2024-07-07,ENTREE ABATTOIR,6.69,0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,NON ELEVES AU PIS,6.64,-0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,ELEVES AU PIS,9.78,0.53,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),663.8,-3.3,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),978.2,53.2,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,PRIX MOYEN PONDERE AUX 100 KG VIF,669.3,3.8,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,717.1,1.1,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S27.csv
2024,28,,2024-07-08,2024-07-14,ENTREE ABATTOIR,6.69,0,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,NON ELEVES AU PIS,6.67,0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,ELEVES AU PIS,9.65,-0.13,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),667.2,3.4,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),964.6,-13.6,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,PRIX MOYEN PONDERE AUX 100 KG VIF,668.5,-0.8,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,717.7,0.6,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S28.csv
2024,29,,2024-07-15,2024-07-21,ENTREE ABATTOIR,6.7,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,NON ELEVES AU PIS,6.71,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,ELEVES AU PIS,9.61,-0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),670.7,3.5,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),960.5,-4.1,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,PRIX MOYEN PONDERE AUX 100 KG VIF,669.7,1.2,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,718.6,0.9,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S29.csv
2024,30,,2024-07-22,2024-07-28,ENTREE ABATTOIR,6.73,0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S30.csv
2024,30,,2024-07-22,2024-07-28,NON ELEVES AU PIS,6.68,-0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S30.csv
2024,30,,2024-07-22,2024-07-28,ELEVES AU PIS,9.68,0.07,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S30.csv
2024,30,,2024-07-22,2024-07-28,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),668.2,-2.5,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S30.csv
2024,30,,2024-07-22,2024-07-28,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),968.1,7.6,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S30.csv
2024,30,,2024-07-22,2024-07-28,PRIX MOYEN PONDERE AUX 100 KG VIF,672.8,3.1,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S30.csv
2024,30,,2024-07-22,2024-07-28,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,716.2,-2.4,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S30.csv
2024,31,,2024-07-29,2024-08-04,ENTREE ABATTOIR,6.65,-0.08,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S31.csv
2024,31,,2024-07-29,2024-08-04,NON ELEVES AU PIS,6.63,-0.05,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S31.csv
2024,31,,2024-07-29,2024-08-04,ELEVES AU PIS,9.43,-0.25,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S31.csv
2024,31,,2024-07-29,2024-08-04,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),663.2,-5,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S31.csv
2024,31,,2024-07-29,2024-08-04,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),942.5,-25.6,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S31.csv
2024,31,,2024-07-29,2024-08-04,PRIX MOYEN PONDERE AUX 100 KG VIF,664.8,-8,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S31.csv
2024,31,,2024-07-29,2024-08-04,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,716.8,0.6,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S31.csv
2024,32,,2024-08-05,2024-08-11,ENTREE ABATTOIR,6.68,0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S32.csv
2024,32,,2024-08-05,2024-08-11,NON ELEVES AU PIS,6.63,0,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S32.csv
2024,32,,2024-08-05,2024-08-11,ELEVES AU PIS,9.54,0.11,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S32.csv
2024,32,,2024-08-05,2024-08-11,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),662.8,-0.4,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S32.csv
2024,32,,2024-08-05,2024-08-11,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),953.6,11.1,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S32.csv
2024,32,,2024-08-05,2024-08-11,PRIX MOYEN PONDERE AUX 100 KG VIF,668.2,3.4,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S32.csv
2024,32,,2024-08-05,2024-08-11,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,714.5,-2.3,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S32.csv
2024,33,,2024-08-12,2024-08-18,ENTREE ABATTOIR,6.76,0.08,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S33.csv
2024,33,,2024-08-12,2024-08-18,NON ELEVES AU PIS,6.72,0.09,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S33.csv
2024,33,,2024-08-12,2024-08-18,ELEVES AU PIS,9.47,-0.07,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S33.csv
2024,33,,2024-08-12,2024-08-18,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),671.8,9,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S33.csv
2024,33,,2024-08-12,2024-08-18,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),947.4,-6.2,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S33.csv
2024,33,,2024-08-12,2024-08-18,PRIX MOYEN PONDERE AUX 100 KG VIF,676.2,8,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S33.csv
2024,33,,2024-08-12,2024-08-18,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,715.1,0.6,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S33.csv
2024,34,,2024-08-19,2024-08-25,ENTREE ABATTOIR,6.68,-0.08,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S34.csv
2024,34,,2024-08-19,2024-08-25,NON ELEVES AU PIS,6.64,-0.08,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S34.csv
2024,34,,2024-08-19,2024-08-25,ELEVES AU PIS,9.76,0.29,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S34.csv
2024,34,,2024-08-19,2024-08-25,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),663.6,-8.2,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S34.csv
2024,34,,2024-08-19,2024-08-25,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),975.6,28.2,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S34.csv
2024,34,,2024-08-19,2024-08-25,PRIX MOYEN PONDERE AUX 100 KG VIF,668.3,-7.9,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S34.csv
2024,34,,2024-08-19,2024-08-25,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,712.1,-3,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S34.csv
2024,35,,2024-08-26,2024-09-01,ENTREE ABATTOIR,6.74,0.06,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S35.csv
2024,35,,2024-08-26,2024-09-01,NON ELEVES AU PIS,6.67,0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S35.csv
2024,35,,2024-08-26,2024-09-01,ELEVES AU PIS,9.6,-0.16,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S35.csv
2024,35,,2024-08-26,2024-09-01,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),667,3.4,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S35.csv
2024,35,,2024-08-26,2024-09-01,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),959.5,-16.1,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A24-S35.csv
2024,35,,2024-08-26,2024-09-01,PRIX MOYEN PONDERE AUX 100 KG VIF,673.5,5.2,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A24-S35.csv
2024,35,,2024-08-26,2024-09-01,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,718.5,6.4,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A24-S35.csv
2024,36,,2024-09-02,2024-09-08,ENTREE ABATTOIR,6.75,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S36.csv
2024,36,,2024-09-02,2024-09-08,NON ELEVES AU PIS,6.74,0.07,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S36.csv
2024,36,,2024-09-02,2024-09-08,ELEVES AU PIS,9.83,0.23,EUR/kg carcasse,COT-VRO-veaux_PMP-A24-S36.csv
2024,36,,2024-09-02,2024-09-08,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),673.6,6.6,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A24-S36.csv
