annee,semaine,mois,date_debut,date_fin,marche,tendance,source
2023,50,,2023-12-11,2023-12-17,CLERMONT-FERRAND,COURS GLOBALEMENT RECONDUITS.,COT-VRO-GB_maigres-A23-S50.csv
2023,50,,2023-12-11,2023-12-17,DIJON,"L'OFFRE S'ÉQUILIBRE AVEC LA DEMANDE, COURS RECONDUITS.",COT-VRO-GB_maigres-A23-S50.csv
2023,50,,2023-12-11,2023-12-17,TOULOUSE,COURS FERMES AVEC TOUJOURS DES DIFFÉRENCES NOTABLES ENTRE LES LOTS DESTINÉS À L'EXPORT ET LES AUTRES.,COT-VRO-GB_maigres-A23-S50.csv
2023,50,,2023-12-11,2023-12-17,NANTES,LA QUALITÉ DE L OFFRE FAIT DÉFAUT ET LE NOMBRE DE MISE EN PLACE EST PLUS LIMITÉ. LÉGER REPLI DES COURS .,COT-VRO-GB_maigres-A23-S50.csv
2023,50,,2023-12-11,2023-12-17,NANCY,,COT-VRO-GB_maigres-A23-S50.csv
2023,50,,2023-12-11,2023-12-17,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A23-S50.csv
2023,51,,2023-12-18,2023-12-24,LIMOGES,MARCHÉ PLUS DYNAMIQUE POUR CETTE FIN D'ANNÉE.,COT-VRO-GB_maigres-A23-S51.csv
2023,51,,2023-12-18,2023-12-24,CLERMONT-FERRAND,LE COMMERCE SE CALME EN FIN DE SEMAINE. LES COURS SONT RECONDUITS.;;;;;;;; ;;;;;;;; ;;;;;;;; ;;;;;;;;,COT-VRO-GB_maigres-A23-S51.csv
2023,51,,2023-12-18,2023-12-24,DIJON,COURS FACILEMENT RECONDUITS EN MÂLES. PLAFONNEMENT EN FEMELLES.,COT-VRO-GB_maigres-A23-S51.csv
2023,51,,2023-12-18,2023-12-24,TOULOUSE,"APPORTS LIMITÉS, COURS RECONDUITS.",COT-VRO-GB_maigres-A23-S51.csv
2023,51,,2023-12-18,2023-12-24,NANTES,COURS INCHANGÉS AVEC UNE ACTIVITÉ RESTREINTE POUR CETTE PÉRIODE DE FIN D'ANNÉE.,COT-VRO-GB_maigres-A23-S51.csv
2023,51,,2023-12-18,2023-12-24,NANCY,,COT-VRO-GB_maigres-A23-S51.csv
2023,51,,2023-12-18,2023-12-24,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A23-S51.csv
2023,52,,2023-12-25,2023-12-31,LIMOGES,COURS RECONDUITS POUR INFORMATION.,COT-VRO-GB_maigres-A23-S52.csv
2023,52,,2023-12-25,2023-12-31,CLERMONT-FERRAND,COURS RECONDUITS POUR INFORMATION.,COT-VRO-GB_maigres-A23-S52.csv
2023,52,,2023-12-25,2023-12-31,DIJON,"FAUTE DE DONNÉES DISPONIBLES, COMMISSION ANNULÉE. LES COURS SONT RECONDUITS.",COT-VRO-GB_maigres-A23-S52.csv
2023,52,,2023-12-25,2023-12-31,TOULOUSE,"PEU D'APPORTS, COURS RECONDUITS.",COT-VRO-GB_maigres-A23-S52.csv
2023,52,,2023-12-25,2023-12-31,NANTES,RECONDUCTION DES COURS POUR INFORMATION.,COT-VRO-GB_maigres-A23-S52.csv
2023,52,,2023-12-25,2023-12-31,NANCY,,COT-VRO-GB_maigres-A23-S52.csv
2023,52,,2023-12-25,2023-12-31,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A23-S52.csv
2024,1,,2024-01-01,2024-01-07,LIMOGES,"PEU DE COMMERCE, COURS RECONDUITS.",COT-VRO-GB_maigres-A24-S01.csv
2024,1,,2024-01-01,2024-01-07,CLERMONT-FERRAND,LA REPRISE DES TRANSACTIONS APRÈS LES FÊTES S'EFFECTUE SUR LES MÊMES BASES QU'EN FIN D'ANNÉE DERNIÈRE.,COT-VRO-GB_maigres-A24-S01.csv
2024,1,,2024-01-01,2024-01-07,DIJON,"FAUTE DE DONNÉES DISPONIBLES, COMMISSION ANNULÉE. LES COURS SONT RECONDUITS.",COT-VRO-GB_maigres-A24-S01.csv
2024,1,,2024-01-01,2024-01-07,TOULOUSE,"PEU D'APPORTS, COURS RECONDUITS.",COT-VRO-GB_maigres-A24-S01.csv
2024,1,,2024-01-01,2024-01-07,NANTES,"MALGRÉ LA MHE LIMITANT LES TRANSACTIONS, STABILITÉ DES COURS AVEC UNE ACTIVITÉ QUASI NULLE.",COT-VRO-GB_maigres-A24-S01.csv
2024,1,,2024-01-01,2024-01-07,NANCY,,COT-VRO-GB_maigres-A24-S01.csv
2024,1,,2024-01-01,2024-01-07,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S01.csv
2024,2,,2024-01-08,2024-01-14,LIMOGES,DEMANDE SOUTENUE DANS LA BONNE MARCHANDISE.,COT-VRO-GB_maigres-A24-S02.csv
2024,2,,2024-01-08,2024-01-14,CLERMONT-FERRAND,"COURS EN LÉGÈRE PROGRESSION EN MÂLES, RECONDUITS EN FEMELLES.",COT-VRO-GB_maigres-A24-S02.csv
2024,2,,2024-01-08,2024-01-14,DIJON,"COMMISSION ANNULÉE, COURS RECONDUITS, MARCHÉ DYNAMIQUE AVEC TENDANCE À LA HAUSSE.",COT-VRO-GB_maigres-A24-S02.csv
2024,2,,2024-01-08,2024-01-14,TOULOUSE,"PEU D'EFFECTIFS ENCORE CETTE SEMAINE, COURS RECONDUITS.",COT-VRO-GB_maigres-A24-S02.csv
2024,2,,2024-01-08,2024-01-14,NANTES,"ABSENCE DE VOLUME, LES COURS RESTENT STABLES. ISSUE FAVORABLE À LA MHE, PERSPECTIVES D'EXPORT SUR L'AFRIQUE DU NORD.",COT-VRO-GB_maigres-A24-S02.csv
2024,2,,2024-01-08,2024-01-14,NANCY,,COT-VRO-GB_maigres-A24-S02.csv
2024,2,,2024-01-08,2024-01-14,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S02.csv
2024,3,,2024-01-15,2024-01-21,LIMOGES,BONNE DEMANDE EN ANIMAUX DE QUALITÉ.,COT-VRO-GB_maigres-A24-S03.csv
2024,3,,2024-01-15,2024-01-21,CLERMONT-FERRAND,LES COURS PROGRESSENT MAIS PLUS TIMIDEMENT EN FEMELLES.,COT-VRO-GB_maigres-A24-S03.csv
2024,3,,2024-01-15,2024-01-21,DIJON,AJUSTEMENT SUITE À L'ABSENCE DE COMMISSIONS CES DERNIÈRES SEMAINES. LE DÉBUT D'ANNÉE PROVOQUE UN DYNAMISME DES COURS.,COT-VRO-GB_maigres-A24-S03.csv
2024,3,,2024-01-15,2024-01-21,TOULOUSE,"MARCHÉ ACTIF, COURS À LA HAUSSE.",COT-VRO-GB_maigres-A24-S03.csv
2024,3,,2024-01-15,2024-01-21,NANTES,LA BONNE DEMANDE ET UN NOMBRE PLUS IMPORTANT D'ANIMAUX VACCINÉS ORIENTENT LES COURS À LA HAUSSE.,COT-VRO-GB_maigres-A24-S03.csv
2024,3,,2024-01-15,2024-01-21,NANCY,,COT-VRO-GB_maigres-A24-S03.csv
2024,3,,2024-01-15,2024-01-21,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S03.csv
2024,4,,2024-01-22,2024-01-28,LIMOGES,MARCHÉ TOUJOURS PORTEUR EN BONNE MARCHANDISE.,COT-VRO-GB_maigres-A24-S04.csv
2024,4,,2024-01-22,2024-01-28,CLERMONT-FERRAND,COURS RECONDUITS.,COT-VRO-GB_maigres-A24-S04.csv
2024,4,,2024-01-22,2024-01-28,DIJON,MARCHÉ PLUS DYNAMIQUE POUR LES ANIMAUX DE - 450 KG.,COT-VRO-GB_maigres-A24-S04.csv
2024,4,,2024-01-22,2024-01-28,TOULOUSE,L'OFFRE EN DIMINUTION DYNAMISE LE MARCHÉ.,COT-VRO-GB_maigres-A24-S04.csv
2024,4,,2024-01-22,2024-01-28,NANTES,BONNE DEMANDE DANS LES SUJETS PRÉPARÉS FCO ET MHE. COURS BIEN ORIENTÉS POUR LA MARCHANDISE DE QUALITÉ.,COT-VRO-GB_maigres-A24-S04.csv
2024,4,,2024-01-22,2024-01-28,NANCY,,COT-VRO-GB_maigres-A24-S04.csv
2024,4,,2024-01-22,2024-01-28,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S04.csv
2024,5,,2024-01-29,2024-02-04,LIMOGES,L'OFFRE MODÉRÉE FACILITE LA BONNE ORIENTATION DES COURS.,COT-VRO-GB_maigres-A24-S05.csv
2024,5,,2024-01-29,2024-02-04,CLERMONT-FERRAND,"L'OFFRE EST MOINS IMPORTANTE, LES COURS SONT ORIENTÉS À LA HAUSSE.",COT-VRO-GB_maigres-A24-S05.csv
2024,5,,2024-01-29,2024-02-04,DIJON,LA BONNE DEMANDE DU MARCHÉ NATIONAL CRÉE UNE DYNAMIQUE DE COMMERCE POUR LES MÂLES. BON ÉQUILIBRE EN FEMELLES.,COT-VRO-GB_maigres-A24-S05.csv
2024,5,,2024-01-29,2024-02-04,TOULOUSE,COURS EN LÉGÈRE HAUSSE SUR LA MARCHANDISE MOYENNE.,COT-VRO-GB_maigres-A24-S05.csv
2024,5,,2024-01-29,2024-02-04,NANTES,DEMANDE TRÈS ACTIVE EN TOUTES CATÉGORIES. POURSUITE DE LA HAUSSE DES COURS .,COT-VRO-GB_maigres-A24-S05.csv
2024,5,,2024-01-29,2024-02-04,NANCY,,COT-VRO-GB_maigres-A24-S05.csv
2024,5,,2024-01-29,2024-02-04,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S05.csv
2024,6,,2024-02-05,2024-02-11,LIMOGES,COURS RECONDUITS.,COT-VRO-GB_maigres-A24-S06.csv
2024,6,,2024-02-05,2024-02-11,CLERMONT-FERRAND,COURS FACILEMENT RECONDUITS.,COT-VRO-GB_maigres-A24-S06.csv
2024,6,,2024-02-05,2024-02-11,DIJON,"EN MÂLES, LA BAISSE DU VOLUME SUR LE MARCHÉ ENTRAÎNE UNE HAUSSE DES COURS. TOUJOURS ÉQUILIBRÉ EN FEMELLES.",COT-VRO-GB_maigres-A24-S06.csv
2024,6,,2024-02-05,2024-02-11,TOULOUSE,"APPORTS LIMITÉS, VENTES FACILES ET RAPIDES.",COT-VRO-GB_maigres-A24-S06.csv
2024,6,,2024-02-05,2024-02-11,NANTES,COURS EN HAUSSE AVEC UNE OFFRE INSUFFISANTE POUR UNE DEMANDE ACTIVE.,COT-VRO-GB_maigres-A24-S06.csv
2024,6,,2024-02-05,2024-02-11,NANCY,,COT-VRO-GB_maigres-A24-S06.csv
2024,6,,2024-02-05,2024-02-11,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S06.csv
2024,7,,2024-02-12,2024-02-18,LIMOGES,L'OFFRE S'AMENUISE CHAQUE SEMAINE.,COT-VRO-GB_maigres-A24-S07.csv
2024,7,,2024-02-12,2024-02-18,CLERMONT-FERRAND,COURS ORIENTÉS À LA HAUSSE.,COT-VRO-GB_maigres-A24-S07.csv
2024,7,,2024-02-12,2024-02-18,DIJON,"QUORUM NON ATTEINT, APPLICATION DES PRIX DU RÉSEAU.",COT-VRO-GB_maigres-A24-S07.csv
2024,7,,2024-02-12,2024-02-18,TOULOUSE,"APPORTS LIMITÉS, COURS FACILEMENT RECONDUITS.",COT-VRO-GB_maigres-A24-S07.csv
2024,7,,2024-02-12,2024-02-18,NANTES,L'OFFRE EST INSUFFISANTE PAR RAPPORT À UNE BONNE DEMANDE À L'EXPORT COMME POUR LES MISES EN PLACE SUR LA RÉGION.,COT-VRO-GB_maigres-A24-S07.csv
2024,7,,2024-02-12,2024-02-18,NANCY,,COT-VRO-GB_maigres-A24-S07.csv
2024,7,,2024-02-12,2024-02-18,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S07.csv
2024,8,,2024-02-19,2024-02-25,LIMOGES,LA RARETÉ DE L'OFFRE PERMET LA FERMETÉ DES COURS.,COT-VRO-GB_maigres-A24-S08.csv
2024,8,,2024-02-19,2024-02-25,CLERMONT-FERRAND,COURS FACILEMENT RECONDUITS.,COT-VRO-GB_maigres-A24-S08.csv
2024,8,,2024-02-19,2024-02-25,DIJON,LE MANQUE D'OFFRE EN MÂLES FAIT PROGRESSER LES PRIX.,COT-VRO-GB_maigres-A24-S08.csv
2024,8,,2024-02-19,2024-02-25,TOULOUSE,VENTES FACILES.,COT-VRO-GB_maigres-A24-S08.csv
2024,8,,2024-02-19,2024-02-25,NANTES,LES COURS FAUTE DE MARCHANDISES DISPONIBLES SONT TOUJOURS ORIENTÉS À LA HAUSSE.,COT-VRO-GB_maigres-A24-S08.csv
2024,8,,2024-02-19,2024-02-25,NANCY,,COT-VRO-GB_maigres-A24-S08.csv
2024,8,,2024-02-19,2024-02-25,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S08.csv
2024,9,,2024-02-26,2024-03-03,LIMOGES,"BAISSE DES APPROVISIONNEMENTS, COURS EN HAUSSE.",COT-VRO-GB_maigres-A24-S09.csv
2024,9,,2024-02-26,2024-03-03,CLERMONT-FERRAND,L'OFFRE MOINS IMPORTANTE TIRE LES COURS VERS LE HAUT.,COT-VRO-GB_maigres-A24-S09.csv
2024,9,,2024-02-26,2024-03-03,DIJON,MARCHÉ TRÈS ACTIF EN MÂLES DE - 450 KG AVEC UN MANQUE D'OFFRE.,COT-VRO-GB_maigres-A24-S09.csv
2024,9,,2024-02-26,2024-03-03,TOULOUSE,COURS FACILEMENT RECONDUITS.,COT-VRO-GB_maigres-A24-S09.csv
2024,9,,2024-02-26,2024-03-03,NANTES,MODESTIE DE L'OFFRE ET BONNE DEMANDE ENTRAÎNE UN COMMERCE ACTIF.,COT-VRO-GB_maigres-A24-S09.csv
2024,9,,2024-02-26,2024-03-03,NANCY,,COT-VRO-GB_maigres-A24-S09.csv
2024,9,,2024-02-26,2024-03-03,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S09.csv
2024,10,,2024-03-04,2024-03-10,LIMOGES,BONNE DEMANDE.,COT-VRO-GB_maigres-A24-S10.csv
2024,10,,2024-03-04,2024-03-10,CLERMONT-FERRAND,LES COURS DES MÂLES SONT TOUJOURS ORIENTÉS À LA HAUSSE.,COT-VRO-GB_maigres-A24-S10.csv
2024,10,,2024-03-04,2024-03-10,DIJON,"QUORUM NON ATTEINT, APPLICATION DES PRIX DU RÉSEAU.",COT-VRO-GB_maigres-A24-S10.csv
2024,10,,2024-03-04,2024-03-10,TOULOUSE,COURS RECONDUITS.,COT-VRO-GB_maigres-A24-S10.csv
2024,10,,2024-03-04,2024-03-10,NANTES,LA BONNE MARCHANDISE EST TOUJOURS RECHERCHÉE AVEC DES COURS EN HAUSSE.,COT-VRO-GB_maigres-A24-S10.csv
2024,10,,2024-03-04,2024-03-10,NANCY,,COT-VRO-GB_maigres-A24-S10.csv
2024,10,,2024-03-04,2024-03-10,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S10.csv
2024,11,,2024-03-11,2024-03-17,LIMOGES,"MARCHÉ TOUJOURS ACTIF, COURS RECONDUITS.",COT-VRO-GB_maigres-A24-S11.csv
2024,11,,2024-03-11,2024-03-17,CLERMONT-FERRAND,COURS RECONDUITS.,COT-VRO-GB_maigres-A24-S11.csv
2024,11,,2024-03-11,2024-03-17,DIJON,"IMPOSSIBILITÉ DE SERVIR TOUS LES CLIENTS EN MÂLES. EN FEMELLES, PLUS DE SORTIES MAIS PAS PLUS DE DEMANDE.",COT-VRO-GB_maigres-A24-S11.csv
2024,11,,2024-03-11,2024-03-17,TOULOUSE,COURS FACILEMENT RECONDUITS AVEC UN LÉGER MIEUX EN ANIMAUX DE BONNES CONFORMATIONS.,COT-VRO-GB_maigres-A24-S11.csv
2024,11,,2024-03-11,2024-03-17,NANTES,DEMANDE ACTIVE ET COURS FACILEMENT RECONDUITS.,COT-VRO-GB_maigres-A24-S11.csv
2024,11,,2024-03-11,2024-03-17,NANCY,,COT-VRO-GB_maigres-A24-S11.csv
2024,11,,2024-03-11,2024-03-17,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S11.csv
2024,12,,2024-03-18,2024-03-24,LIMOGES,ANIMAUX DE QUALITÉ TOUJOURS RECHERCHÉS.,COT-VRO-GB_maigres-A24-S12.csv
2024,12,,2024-03-18,2024-03-24,CLERMONT-FERRAND,"PEU DE MARCHANDISE, DEMANDE SOUTENUE.",COT-VRO-GB_maigres-A24-S12.csv
2024,12,,2024-03-18,2024-03-24,DIJON,BONNE DEMANDE DANS LES MÂLES JUSQU'À 450 KG.,COT-VRO-GB_maigres-A24-S12.csv
2024,12,,2024-03-18,2024-03-24,TOULOUSE,MARCHÉ DYNAMIQUE.,COT-VRO-GB_maigres-A24-S12.csv
2024,12,,2024-03-18,2024-03-24,NANTES,L'OFFRE EST INSUFFISANTE POUR UNE DEMANDE ACTIVE. TENDANCE HAUSSIÈRE.,COT-VRO-GB_maigres-A24-S12.csv
2024,12,,2024-03-18,2024-03-24,NANCY,,COT-VRO-GB_maigres-A24-S12.csv
2024,12,,2024-03-18,2024-03-24,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S12.csv
2024,13,,2024-03-25,2024-03-31,LIMOGES,LA FAIBLE DISPONIBILITÉ PERMET DE GAGNER ENCORE QUELQUES CENTIMES.,COT-VRO-GB_maigres-A24-S13.csv
2024,13,,2024-03-25,2024-03-31,CLERMONT-FERRAND,TOUJOURS UNE BONNE DEMANDE POUR UNE OFFRE LIMITÉE.,COT-VRO-GB_maigres-A24-S13.csv
2024,13,,2024-03-25,2024-03-31,DIJON,"MÂLES : PEU D'OFFRE, COURS RECONDUITS. FEMELLES : MARCHÉ DIFFICILE EN + 400 KG.",COT-VRO-GB_maigres-A24-S13.csv
2024,13,,2024-03-25,2024-03-31,TOULOUSE,COURS FACILEMENT RECONDUITS.,COT-VRO-GB_maigres-A24-S13.csv
2024,13,,2024-03-25,2024-03-31,NANTES,VENTE ACTIVE AVEC DES COURS FACILEMENT RECONDUITS.,COT-VRO-GB_maigres-A24-S13.csv
2024,13,,2024-03-25,2024-03-31,NANCY,,COT-VRO-GB_maigres-A24-S13.csv
2024,13,,2024-03-25,2024-03-31,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S13.csv
2024,14,,2024-04-01,2024-04-07,LIMOGES,L'OFFRE RÉDUITE NE PERMET PAS DE SATISFAIRE UNE DEMANDE BIEN PRÉSENTE. LES COURS PROGRESSENT TOUJOURS.,COT-VRO-GB_maigres-A24-S14.csv
2024,14,,2024-04-01,2024-04-07,CLERMONT-FERRAND,"MARCHÉ TOUJOURS BIEN ORIENTÉ EN MÂLES, PLUS DIFFICILE EN FEMELLES.",COT-VRO-GB_maigres-A24-S14.csv
2024,14,,2024-04-01,2024-04-07,DIJON,QUORUM NON ATTEINT. APPLICATION DES PRIX DU RÉSEAU.,COT-VRO-GB_maigres-A24-S14.csv
2024,14,,2024-04-01,2024-04-07,TOULOUSE,COURS RECONDUITS. PEU DE MARCHANDISES EN RAISON DU JOUR FÉRIÉ.,COT-VRO-GB_maigres-A24-S14.csv
2024,14,,2024-04-01,2024-04-07,NANTES,LA FAIBLESSE DE L'OFFRE TIRE LES COURS À LA HAUSSE SURTOUT EN LIMOUSINS ET CHAROLAIS.,COT-VRO-GB_maigres-A24-S14.csv
2024,14,,2024-04-01,2024-04-07,NANCY,,COT-VRO-GB_maigres-A24-S14.csv
2024,14,,2024-04-01,2024-04-07,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S14.csv
2024,15,,2024-04-08,2024-04-14,LIMOGES,LE MANQUE DE MARCHANDISE FAIT ENCORE AUGMENTER LES PRIX.,COT-VRO-GB_maigres-A24-S15.csv
2024,15,,2024-04-08,2024-04-14,CLERMONT-FERRAND,"BONNE DEMANDE EN MÂLES DE QUALITÉ, LÉGER TASSEMENT EN FEMELLES.",COT-VRO-GB_maigres-A24-S15.csv
2024,15,,2024-04-08,2024-04-14,DIJON,"QUORUM NON ATTEINT, APPLICATION DES PRIX DU RÉSEAU.",COT-VRO-GB_maigres-A24-S15.csv
2024,15,,2024-04-08,2024-04-14,TOULOUSE,"COURS RECONDUITS EN FEMELLES, VENTES RAPIDES EN MÂLES.",COT-VRO-GB_maigres-A24-S15.csv
2024,15,,2024-04-08,2024-04-14,NANTES,L'ACTIVITÉ EST TOUJOURS FLUIDE AVEC DES COURS ATTRACTIFS.,COT-VRO-GB_maigres-A24-S15.csv
2024,15,,2024-04-08,2024-04-14,NANCY,,COT-VRO-GB_maigres-A24-S15.csv
2024,15,,2024-04-08,2024-04-14,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S15.csv
2024,16,,2024-04-15,2024-04-21,LIMOGES,BONNE DEMANDE EN ANIMAUX DE QUALITÉ.,COT-VRO-GB_maigres-A24-S16.csv
2024,16,,2024-04-15,2024-04-21,CLERMONT-FERRAND,COURS FACILEMENT RECONDUITS EN MÂLES DE QUALITÉ. LÉGER TASSEMENT EN FEMELLES.,COT-VRO-GB_maigres-A24-S16.csv
2024,16,,2024-04-15,2024-04-21,DIJON,QUORUM NON ATTEINT. APPLICATION DES PRIX DU RÉSEAU.,COT-VRO-GB_maigres-A24-S16.csv
2024,16,,2024-04-15,2024-04-21,TOULOUSE,COURS RECONDUITS.,COT-VRO-GB_maigres-A24-S16.csv
2024,16,,2024-04-15,2024-04-21,NANTES,LA FAIBLESSE DE L'OFFRE DYNAMISE L'ACTIVITÉ. LES COURS SONT TOUJOURS BIEN ORIENTÉS.,COT-VRO-GB_maigres-A24-S16.csv
2024,16,,2024-04-15,2024-04-21,NANCY,,COT-VRO-GB_maigres-A24-S16.csv
2024,16,,2024-04-15,2024-04-21,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S16.csv
2024,17,,2024-04-22,2024-04-28,LIMOGES,"OFFRE UN PEU PLUS ÉTOFFÉE, COURS TOUJOURS SOUTENUS.",COT-VRO-GB_maigres-A24-S17.csv
2024,17,,2024-04-22,2024-04-28,CLERMONT-FERRAND,COURS RECONDUITS.,COT-VRO-GB_maigres-A24-S17.csv
2024,17,,2024-04-22,2024-04-28,DIJON,MARCHÉ DYNAMIQUE EN MÂLES. PLUS DIFFICILE EN FEMELLES SURTOUT LOURDES.,COT-VRO-GB_maigres-A24-S17.csv
2024,17,,2024-04-22,2024-04-28,TOULOUSE,RECONDUCTION DES COURS.,COT-VRO-GB_maigres-A24-S17.csv
2024,17,,2024-04-22,2024-04-28,NANTES,OFFRE HÉTÉROGÈNE ET DEMANDE SOUTENUE. LES COURS SE STABILISENT.,COT-VRO-GB_maigres-A24-S17.csv
2024,17,,2024-04-22,2024-04-28,NANCY,,COT-VRO-GB_maigres-A24-S17.csv
2024,17,,2024-04-22,2024-04-28,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S17.csv
2024,18,,2024-04-29,2024-05-05,LIMOGES,COURS RECONDUITS. COMMERCE PERTURBÉ EN RAISON DU 1ER MAI.,COT-VRO-GB_maigres-A24-S18.csv
2024,18,,2024-04-29,2024-05-05,CLERMONT-FERRAND,"COURS RECONDUITS EN MÂLES, PLUS DIFFICILE EN FEMELLES LÉGÈRES.",COT-VRO-GB_maigres-A24-S18.csv
2024,18,,2024-04-29,2024-05-05,DIJON,QUORUM NON ATTEINT. APPLICATION DES PRIX DU RÉSEAU.,COT-VRO-GB_maigres-A24-S18.csv
2024,18,,2024-04-29,2024-05-05,TOULOUSE,COURS RECONDUITS.,COT-VRO-GB_maigres-A24-S18.csv
2024,18,,2024-04-29,2024-05-05,NANTES,RECONDUCTION DES COURS.,COT-VRO-GB_maigres-A24-S18.csv
2024,18,,2024-04-29,2024-05-05,NANCY,,COT-VRO-GB_maigres-A24-S18.csv
2024,18,,2024-04-29,2024-05-05,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S18.csv
2024,19,,2024-05-06,2024-05-12,LIMOGES,COURS RECONDUITS. PEU DE COMMERCE DU FAIT DES JOURS FÉRIÉS.,COT-VRO-GB_maigres-A24-S19.csv
2024,19,,2024-05-06,2024-05-12,CLERMONT-FERRAND,COURS RECONDUITS.,COT-VRO-GB_maigres-A24-S19.csv
2024,19,,2024-05-06,2024-05-12,DIJON,PAS DE COMMISSION CETTE SEMAINE FAUTE D'EFFECTIFS SUFFISANTS. RECONDUCTION DES COURS.,COT-VRO-GB_maigres-A24-S19.csv
2024,19,,2024-05-06,2024-05-12,TOULOUSE,COURS RECONDUITS.,COT-VRO-GB_maigres-A24-S19.csv
2024,19,,2024-05-06,2024-05-12,NANTES,SEMAINE PERTURBÉE PAR DEUX JOURS FÉRIÉS. COURS RECONDUITS.,COT-VRO-GB_maigres-A24-S19.csv
2024,19,,2024-05-06,2024-05-12,NANCY,,COT-VRO-GB_maigres-A24-S19.csv
2024,19,,2024-05-06,2024-05-12,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S19.csv
2024,20,,2024-05-13,2024-05-19,LIMOGES,UN PEU PLUS DE VOLUME CETTE SEMAINE. COURS SANS CHANGEMENT.,COT-VRO-GB_maigres-A24-S20.csv
2024,20,,2024-05-13,2024-05-19,CLERMONT-FERRAND,"DEMANDE SOUTENUE EN MÂLES TRÈS LOURDS, HAUSSE DES COURS. PEU D'APPORTS EN FEMELLES CROISÉES.",COT-VRO-GB_maigres-A24-S20.csv
2024,20,,2024-05-13,2024-05-19,DIJON,PAS DE SÉANCE FAUTE D'EFFECTIFS REMONTÉS SUFFISANTS. COURS RECONDUITS.,COT-VRO-GB_maigres-A24-S20.csv
2024,20,,2024-05-13,2024-05-19,TOULOUSE,"AVEC DES APPORTS RÉDUITS, LES VENTES SONT RAPIDES ET LES COURS RECONDUITS.",COT-VRO-GB_maigres-A24-S20.csv
2024,20,,2024-05-13,2024-05-19,NANTES,REPRISE D'ACTIVITÉ NORMALE APRÈS PLUSIEURS SEMAINES PERTURBÉES PAR DES JOURS FÉRIÉS. COURS RECONDUITS.,COT-VRO-GB_maigres-A24-S20.csv
2024,20,,2024-05-13,2024-05-19,NANCY,,COT-VRO-GB_maigres-A24-S20.csv
2024,20,,2024-05-13,2024-05-19,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S20.csv
2024,21,,2024-05-20,2024-05-26,LIMOGES,"COURS RECONDUITS, APPORTS PLUS IMPORTANTS.",COT-VRO-GB_maigres-A24-S21.csv
2024,21,,2024-05-20,2024-05-26,CLERMONT-FERRAND,"MARCHÉ STABLE ET VENTE FACILE EN TOUTES CATÉGORIES. TOUJOURS PEU D'APPORT, LES COURS SONT RECONDUITS.",COT-VRO-GB_maigres-A24-S21.csv
2024,21,,2024-05-20,2024-05-26,DIJON,TRÈS BONNE DEMANDE EN MÂLES NOUVELLE GÉNÉRATION ET MARCHÉ ÉQUILIBRÉ DANS LES FEMELLES.,COT-VRO-GB_maigres-A24-S21.csv
2024,21,,2024-05-20,2024-05-26,TOULOUSE,"PEU D'OFFRE, PEU DE DEMANDE, COURS STABLES.",COT-VRO-GB_maigres-A24-S21.csv
2024,21,,2024-05-20,2024-05-26,NANTES,COURS INCHANGÉS MALGRÉ UNE OFFRE RÉDUITE ET UNE DEMANDE SOUTENUE.,COT-VRO-GB_maigres-A24-S21.csv
2024,21,,2024-05-20,2024-05-26,NANCY,,COT-VRO-GB_maigres-A24-S21.csv
2024,21,,2024-05-20,2024-05-26,MOYENNE NATIONALE,,COT-VRO-GB_maigres-A24-S21.csv
2024,22,,2024-05-27,2024-06-02,LIMOGES,DEMANDE RÉGULIÈRE MALGRÉ UNE OFFRE UN PEU PLUS ÉTOFFÉE.,COT-VRO-GB_maigres-A24-S22.csv
2024,22,,2024-05-27,2024-06-02,CLERMONT-FERRAND,BONNE TENUE DU MARCHÉ.,COT-VRO-GB_maigres-A24-S22.csv
