annee,semaine,mois,date_debut,date_fin,type_racial,sexe,conformation,poids,marche,unite,prix,variation,source
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Mâle,R,,AGEN,EUR/tête,225,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Mâle,R,,BOUR,EUR/tête,360,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Mâle,R,,CARE,EUR/tête,300,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Mâle,R,,CHAG,EUR/tête,370,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Mâle,R,,LEZA,EUR/tête,240,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Mâle,R,,TALA,EUR/tête,480,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Mâle,R,,MOYENNE NATIONALE,EUR/tête,404.24,2.84,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Mâle,O,,AGEN,EUR/tête,125,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Mâle,O,,BOUR,EUR/tête,250,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Mâle,O,,CARE,EUR/tête,200,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Mâle,O,,CHAG,EUR/tête,270,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Mâle,O,,LEZA,EUR/tête,130,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Mâle,O,,TALA,EUR/tête,340,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Mâle,O,,MOYENNE NATIONALE,EUR/tête,279.67,2.51,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Femelle,U,,AGEN,EUR/tête,285,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Femelle,U,,BOUR,EUR/tête,395,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Femelle,U,,CARE,EUR/tête,360,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Femelle,U,,CHAG,EUR/tête,420,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Femelle,U,,LEZA,EUR/tête,330,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Femelle,U,,TALA,EUR/tête,450,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Femelle,U,,MOYENNE NATIONALE,EUR/tête,412.55,4.84,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Femelle,R,,AGEN,EUR/tête,160,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Femelle,R,,BOUR,EUR/tête,300,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Femelle,R,,CARE,EUR/tête,260,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Femelle,R,,CHAG,EUR/tête,320,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Femelle,R,,LEZA,EUR/tête,220,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Femelle,R,,TALA,EUR/tête,380,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Femelle,R,,MOYENNE NATIONALE,EUR/tête,326.23,4.51,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Femelle,O,,AGEN,EUR/tête,115,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Femelle,O,,BOUR,EUR/tête,220,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Femelle,O,,CARE,EUR/tête,195,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Femelle,O,,CHAG,EUR/tête,220,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Femelle,O,,LEZA,EUR/tête,120,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Femelle,O,,TALA,EUR/tête,250,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Mixte,Femelle,O,,MOYENNE NATIONALE,EUR/tête,219.5,4.15,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Laitier,Mâle,R,,AGEN,EUR/tête,205,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Laitier,Mâle,R,,ARMO,EUR/tête,440,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Laitier,Mâle,R,,CARE,EUR/tête,285,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Laitier,Mâle,R,,CHAB,EUR/tête,285,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Laitier,Mâle,R,,CHAG,EUR/tête,300,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Laitier,Mâle,R,,LAMB,EUR/tête,478,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Laitier,Mâle,R,,LEZA,EUR/tête,190,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Laitier,Mâle,R,,TALA,EUR/tête,380,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Laitier,Mâle,R,,MOYENNE NATIONALE,EUR/tête,291.85,9.09,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Laitier,Mâle,O,,AGEN,EUR/tête,95,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Laitier,Mâle,O,,ARMO,EUR/tête,390,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Laitier,Mâle,O,,CARE,EUR/tête,185,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Laitier,Mâle,O,,CHAB,EUR/tête,215,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Laitier,Mâle,O,,CHAG,EUR/tête,240,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Laitier,Mâle,O,,LAMB,EUR/tête,299,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Laitier,Mâle,O,,LEZA,EUR/tête,110,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Laitier,Mâle,O,,TALA,EUR/tête,270,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Laitier,Mâle,O,,MOYENNE NATIONALE,EUR/tête,202.29,11.17,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Laitier,Mâle,P,,CHAB,EUR/tête,160,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Laitier,Mâle,P,,CHAG,EUR/tête,180,,COT-VRO-veaux14j_9_marches-A25-S04.csv
2025,4,,2025-01-20,2025-01-26,Croise Laitier,Mâle,P,,LAMB,EUR/tête,208,,COT-VRO-veaux14j_9_marches-A25-S04.csv
