annee,semaine,mois,date_debut,date_fin,marche,race,sexe,age_mois,classe,poids_kg,unite,prix,variation,source
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Blond D'Aquitaine,Femelle,6/12,U,270,EUR/kg vif,6.2,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,U,300,EUR/kg vif,6.45,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,U,350,EUR/kg vif,5.9,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,U,400,EUR/kg vif,5.61,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Limousins,Mâle,6/12,R,250,EUR/kg vif,6.34,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Limousins,Mâle,6/12,R,300,EUR/kg vif,6.11,0.04,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Limousins,Mâle,6/12,R,350,EUR/kg vif,5.78,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Limousins,Femelle,6/12,R,270,EUR/kg vif,5.6,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Charolais,Mâle,6/12,R,300,EUR/kg vif,5.95,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Croises,Mâle,6/12,R,300,EUR/kg vif,6.3,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Croises,Mâle,6/12,R,350,EUR/kg vif,5.98,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Croises,Mâle,6/12,R,400,EUR/kg vif,5.58,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Croises,Mâle,12/24,R,450,EUR/kg vif,5.3,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Croises,Mâle,12/24,R,500,EUR/kg vif,5.2,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Croises,Femelle,6/12,R,270,EUR/kg vif,5.32,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Croises,Femelle,12/24,R,400,EUR/kg vif,5.25,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,R,250,EUR/kg vif,6.3,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,R,300,EUR/kg vif,6.2,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Blond D'Aquitaine,Femelle,6/12,R,270,EUR/kg vif,5.2,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Salers,Mâle,6/12,R,300,EUR/kg vif,5,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Salers,Mâle,6/12,R,350,EUR/kg vif,4.9,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Salers,Mâle,6/12,R,400,EUR/kg vif,4.9,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,R,300,EUR/kg vif,6.2,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,R,350,EUR/kg vif,5.79,0,COT-VRO-GB_maigres-A26-S13.csv
2026,13,,2026-03-23,2026-03-29,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,R,400,EUR/kg vif,5.35,0,COT-VRO-GB_maigres-A26-S13.csv
2026,14,,2026-03-30,2026-04-05,LIMOGES,Limousins,Mâle,6/12,U,250,EUR/kg vif,6.7,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,LIMOGES,Limousins,Mâle,6/12,U,300,EUR/kg vif,6.55,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,LIMOGES,Limousins,Mâle,6/12,U,350,EUR/kg vif,6.2,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,LIMOGES,Limousins,Femelle,6/12,U,270,EUR/kg vif,5.9,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,LIMOGES,Limousins,Mâle,6/12,R,250,EUR/kg vif,6.25,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,LIMOGES,Limousins,Mâle,6/12,R,300,EUR/kg vif,6.2,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,LIMOGES,Limousins,Mâle,6/12,R,350,EUR/kg vif,5.85,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,LIMOGES,Limousins,Femelle,6/12,R,270,EUR/kg vif,5.6,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,CLERMONT-FERRAND,Croises,Mâle,6/12,U,300,EUR/kg vif,6.3,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,CLERMONT-FERRAND,Croises,Mâle,6/12,U,350,EUR/kg vif,6.1,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,CLERMONT-FERRAND,Croises,Mâle,6/12,U,400,EUR/kg vif,5.7,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,CLERMONT-FERRAND,Croises,Femelle,6/12,U,320,EUR/kg vif,5.65,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,U,350,EUR/kg vif,6.05,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,U,400,EUR/kg vif,5.65,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,CLERMONT-FERRAND,Croises,Mâle,6/12,R,300,EUR/kg vif,6,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,CLERMONT-FERRAND,Croises,Mâle,6/12,R,350,EUR/kg vif,5.85,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,CLERMONT-FERRAND,Croises,Mâle,6/12,R,400,EUR/kg vif,5.55,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,CLERMONT-FERRAND,Croises,Femelle,6/12,R,320,EUR/kg vif,5.55,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,CLERMONT-FERRAND,Salers,Mâle,6/12,R,300,EUR/kg vif,5,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,CLERMONT-FERRAND,Salers,Mâle,6/12,R,350,EUR/kg vif,4.9,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,CLERMONT-FERRAND,Salers,Mâle,6/12,R,400,EUR/kg vif,4.9,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,R,350,EUR/kg vif,5.75,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,CLERMONT-FERRAND,Aubrac/Gascons,Mâle,6/12,R,400,EUR/kg vif,5.5,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,DIJON,Charolais,Mâle,6/12,U,300,EUR/kg vif,6.46,0.05,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,DIJON,Charolais,Mâle,6/12,U,350,EUR/kg vif,6.22,0.01,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,DIJON,Charolais,Mâle,6/12,U,400,EUR/kg vif,5.9,0.02,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,DIJON,Charolais,Mâle,12/24,U,450,EUR/kg vif,5.63,0.02,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,DIJON,Charolais,Mâle,12/24,U,500,EUR/kg vif,5.1,-0.03,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,DIJON,Charolais,Femelle,6/12,U,270,EUR/kg vif,5.53,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,DIJON,Charolais,Femelle,12/24,U,400,EUR/kg vif,5.15,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Limousins,Mâle,6/12,E,250,EUR/kg vif,6.85,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Limousins,Mâle,6/12,E,300,EUR/kg vif,6.4,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Limousins,Mâle,6/12,E,350,EUR/kg vif,6.15,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Limousins,Femelle,6/12,E,270,EUR/kg vif,5.8,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Croises,Mâle,6/12,E,350,EUR/kg vif,6.6,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,E,250,EUR/kg vif,7.5,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,E,300,EUR/kg vif,7.3,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Blond D'Aquitaine,Femelle,6/12,E,270,EUR/kg vif,6.45,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Limousins,Mâle,6/12,U,250,EUR/kg vif,6.7,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Limousins,Mâle,6/12,U,300,EUR/kg vif,6.2,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Limousins,Mâle,6/12,U,350,EUR/kg vif,5.95,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Limousins,Femelle,6/12,U,270,EUR/kg vif,5.7,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Croises,Mâle,6/12,U,300,EUR/kg vif,6.6,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Croises,Mâle,6/12,U,350,EUR/kg vif,6.1,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Croises,Mâle,6/12,U,400,EUR/kg vif,5.7,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Croises,Mâle,12/24,U,450,EUR/kg vif,5.45,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Croises,Mâle,12/24,U,500,EUR/kg vif,5.35,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Croises,Femelle,6/12,U,270,EUR/kg vif,5.6,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Croises,Femelle,12/24,U,400,EUR/kg vif,5.6,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,U,250,EUR/kg vif,7.3,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,U,300,EUR/kg vif,7.1,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Blond D'Aquitaine,Femelle,6/12,U,270,EUR/kg vif,6.2,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Aubrac/Gascons,Mâle,6/12,U,300,EUR/kg vif,6.45,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Aubrac/Gascons,Mâle,6/12,U,350,EUR/kg vif,5.85,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Aubrac/Gascons,Mâle,6/12,U,400,EUR/kg vif,5.6,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Limousins,Mâle,6/12,R,250,EUR/kg vif,6.5,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Limousins,Mâle,6/12,R,300,EUR/kg vif,6.1,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Limousins,Mâle,6/12,R,350,EUR/kg vif,5.65,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Limousins,Femelle,6/12,R,270,EUR/kg vif,5.6,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Croises,Mâle,6/12,R,300,EUR/kg vif,6.45,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Croises,Mâle,6/12,R,350,EUR/kg vif,6.05,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Croises,Mâle,6/12,R,400,EUR/kg vif,5.6,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Croises,Mâle,12/24,R,450,EUR/kg vif,5.3,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Croises,Mâle,12/24,R,500,EUR/kg vif,5.2,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Croises,Femelle,6/12,R,270,EUR/kg vif,5.2,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Croises,Femelle,12/24,R,400,EUR/kg vif,5.25,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,R,250,EUR/kg vif,6.3,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Blond D'Aquitaine,Mâle,6/12,R,300,EUR/kg vif,6.2,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Blond D'Aquitaine,Femelle,6/12,R,270,EUR/kg vif,5.2,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Aubrac/Gascons,Mâle,6/12,R,300,EUR/kg vif,6.2,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Aubrac/Gascons,Mâle,6/12,R,350,EUR/kg vif,5.8,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,TOULOUSE,Aubrac/Gascons,Mâle,6/12,R,400,EUR/kg vif,5.3,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,NANTES,Limousins,Mâle,6/12,U,300,EUR/kg vif,6.5,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,NANTES,Limousins,Mâle,6/12,U,350,EUR/kg vif,6.35,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,NANTES,Charolais,Mâle,6/12,U,300,EUR/kg vif,6.5,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,NANTES,Charolais,Mâle,6/12,U,350,EUR/kg vif,6.35,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,NANTES,Blond D'Aquitaine,Mâle,6/12,U,250,EUR/kg vif,7.15,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,NANTES,Blond D'Aquitaine,Mâle,6/12,U,300,EUR/kg vif,7.25,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,NANTES,Blond D'Aquitaine,Mâle,6/12,U,350,EUR/kg vif,6.85,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,NANTES,Limousins,Mâle,6/12,R,300,EUR/kg vif,5.95,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,NANTES,Charolais,Mâle,6/12,R,300,EUR/kg vif,5.95,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Limousins,Mâle,6/12,E,250,EUR/kg vif,6.85,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Limousins,Mâle,6/12,E,300,EUR/kg vif,6.4,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Limousins,Mâle,6/12,E,350,EUR/kg vif,6.15,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Limousins,Femelle,6/12,E,270,EUR/kg vif,5.8,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Croises,Mâle,6/12,E,350,EUR/kg vif,6.6,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,E,250,EUR/kg vif,7.5,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,E,300,EUR/kg vif,7.3,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Blond D'Aquitaine,Femelle,6/12,E,270,EUR/kg vif,6.45,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Limousins,Mâle,6/12,U,250,EUR/kg vif,6.7,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Limousins,Mâle,6/12,U,300,EUR/kg vif,6.44,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Limousins,Mâle,6/12,U,350,EUR/kg vif,6.17,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Limousins,Femelle,6/12,U,270,EUR/kg vif,5.83,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Charolais,Mâle,6/12,U,300,EUR/kg vif,6.47,0.03,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Charolais,Mâle,6/12,U,350,EUR/kg vif,6.26,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Charolais,Mâle,6/12,U,400,EUR/kg vif,5.9,0.02,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Charolais,Mâle,12/24,U,450,EUR/kg vif,5.63,0.02,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Charolais,Mâle,12/24,U,500,EUR/kg vif,5.1,-0.03,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Charolais,Femelle,6/12,U,270,EUR/kg vif,5.53,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Charolais,Femelle,12/24,U,400,EUR/kg vif,5.15,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Croises,Mâle,6/12,U,300,EUR/kg vif,6.5,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Croises,Mâle,6/12,U,350,EUR/kg vif,6.1,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Croises,Mâle,6/12,U,400,EUR/kg vif,5.7,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Croises,Mâle,12/24,U,450,EUR/kg vif,5.45,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Croises,Mâle,12/24,U,500,EUR/kg vif,5.35,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Croises,Femelle,6/12,U,270,EUR/kg vif,5.62,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Croises,Femelle,12/24,U,400,EUR/kg vif,5.6,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,U,250,EUR/kg vif,7.23,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,U,300,EUR/kg vif,7.17,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,U,350,EUR/kg vif,6.85,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Blond D'Aquitaine,Femelle,6/12,U,270,EUR/kg vif,6.2,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,U,300,EUR/kg vif,6.45,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,U,350,EUR/kg vif,5.9,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,U,400,EUR/kg vif,5.61,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Limousins,Mâle,6/12,R,250,EUR/kg vif,6.34,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Limousins,Mâle,6/12,R,300,EUR/kg vif,6.11,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Limousins,Mâle,6/12,R,350,EUR/kg vif,5.78,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Limousins,Femelle,6/12,R,270,EUR/kg vif,5.6,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Charolais,Mâle,6/12,R,300,EUR/kg vif,5.95,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Croises,Mâle,6/12,R,300,EUR/kg vif,6.3,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Croises,Mâle,6/12,R,350,EUR/kg vif,5.98,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Croises,Mâle,6/12,R,400,EUR/kg vif,5.58,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Croises,Mâle,12/24,R,450,EUR/kg vif,5.3,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Croises,Mâle,12/24,R,500,EUR/kg vif,5.2,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Croises,Femelle,6/12,R,270,EUR/kg vif,5.32,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Croises,Femelle,12/24,R,400,EUR/kg vif,5.25,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,R,250,EUR/kg vif,6.3,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Blond D'Aquitaine,Mâle,6/12,R,300,EUR/kg vif,6.2,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Blond D'Aquitaine,Femelle,6/12,R,270,EUR/kg vif,5.2,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Salers,Mâle,6/12,R,300,EUR/kg vif,5,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Salers,Mâle,6/12,R,350,EUR/kg vif,4.9,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Salers,Mâle,6/12,R,400,EUR/kg vif,4.9,0,COT-VRO-GB_maigres-A26-S14.csv
2026,14,,2026-03-30,2026-04-05,MOYENNE NATIONALE,Aubrac/Gascons,Mâle,6/12,R,300,EUR/kg vif,6.2,0,COT-VRO-GB_maigres-A26-S14.csv
