annee,semaine,mois,date_debut,date_fin,espece,etat_engraissement,conformation,zone,poids,unite,prix,variation,source
2026,23,,2026-06-01,2026-06-07,Agneaux,2 (ciré),O,Zone Sud,13 a 16 kg,EUR/kg carcasse,10.54,-0.03,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,2 (ciré),O,Zone Sud,16 a 19 kg,EUR/kg carcasse,9.9,0.04,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,2 (ciré),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,10.45,-0.03,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,2 (ciré),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,10,-0.36,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,2 (ciré),O,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,9.66,-0.53,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,11.03,0,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,11.01,-0.06,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),U,Zone Nord,+ de 22 kg,EUR/kg carcasse,10.04,-0.1,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),U,Zone Sud,19 a 22 kg,EUR/kg carcasse,11.38,-0.1,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),U,Zone Sud,+ de 22 kg,EUR/kg carcasse,10.64,-0.06,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,11.09,0.01,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,11.11,-0.06,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),U,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,10.24,-0.04,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,10.64,-0.11,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,10.62,-0.2,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),R,Zone Nord,+ de 22 kg,EUR/kg carcasse,9.77,-0.58,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),R,Zone Sud,13 a 16 kg,EUR/kg carcasse,11.1,-0.15,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,10.98,-0.14,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,10.54,-0.14,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),R,Zone Sud,+ de 22 kg,EUR/kg carcasse,9.71,-0.66,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,11.03,-0.16,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,10.91,-0.15,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,10.57,-0.15,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),R,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,9.74,-0.63,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),O,Zone Nord,13 a 16 kg,EUR/kg carcasse,10.23,,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),O,Zone Nord,16 a 19 kg,EUR/kg carcasse,10.25,-0.02,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),O,Zone Nord,19 a 22 kg,EUR/kg carcasse,10.27,-0.03,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),O,Zone Nord,+ de 22 kg,EUR/kg carcasse,9.73,,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),O,Zone Sud,13 a 16 kg,EUR/kg carcasse,10.85,-0.03,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),O,Zone Sud,16 a 19 kg,EUR/kg carcasse,10.12,-0.07,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),O,Zone Sud,19 a 22 kg,EUR/kg carcasse,9.8,0.03,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),O,Zone Sud,+ de 22 kg,EUR/kg carcasse,9.4,0.53,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,10.76,-0.05,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,10.17,-0.04,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),O,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,10.01,0.07,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,3 (couvert),O,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,9.54,0.63,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,4 (gras),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,10.94,0.1,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,4 (gras),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,10.43,-0.04,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,4 (gras),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,10.88,0.07,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,4 (gras),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,10.27,-0.08,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,4 (gras),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.78,,COT-VRO-ovins_synthese-A26-S23.csv
2026,23,,2026-06-01,2026-06-07,Agneaux,4 (gras),O,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,9.21,,COT-VRO-ovins_synthese-A26-S23.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,2 (ciré),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,10.83,-0.06,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,2 (ciré),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,10.79,-0.07,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,2 (ciré),U,Zone Nord,+ de 22 kg,EUR/kg carcasse,10.07,0.01,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,2 (ciré),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,10.85,-0.06,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,2 (ciré),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,10.82,-0.06,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,2 (ciré),U,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,10.11,0.03,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,2 (ciré),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,10.56,-0.12,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,2 (ciré),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,10.62,-0.04,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,2 (ciré),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,10.9,-0.09,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,2 (ciré),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,10.54,,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,2 (ciré),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,10.67,-0.1,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,2 (ciré),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,10.68,-0.07,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,2 (ciré),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,10.6,-0.04,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,2 (ciré),O,Zone Nord,16 a 19 kg,EUR/kg carcasse,9.75,-0.41,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,2 (ciré),O,Zone Sud,13 a 16 kg,EUR/kg carcasse,10.45,-0.09,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,2 (ciré),O,Zone Sud,16 a 19 kg,EUR/kg carcasse,9.96,0.06,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,2 (ciré),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,10.19,-0.26,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,2 (ciré),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.86,-0.14,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,10.99,-0.04,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,10.92,-0.09,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),U,Zone Nord,+ de 22 kg,EUR/kg carcasse,10.03,-0.01,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),U,Zone Sud,19 a 22 kg,EUR/kg carcasse,11.19,-0.19,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),U,Zone Sud,+ de 22 kg,EUR/kg carcasse,10.51,-0.13,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,10.99,-0.1,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,10.98,-0.13,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),U,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,10.2,-0.04,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,10.56,-0.08,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,10.58,-0.04,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),R,Zone Nord,+ de 22 kg,EUR/kg carcasse,9.74,-0.03,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),R,Zone Sud,13 a 16 kg,EUR/kg carcasse,10.9,-0.2,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,10.88,-0.1,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,10.48,-0.06,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),R,Zone Sud,+ de 22 kg,EUR/kg carcasse,9.75,0.04,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,10.84,-0.19,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,10.82,-0.09,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,10.51,-0.06,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),R,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,9.75,0.01,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),O,Zone Nord,13 a 16 kg,EUR/kg carcasse,9.9,-0.33,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),O,Zone Nord,16 a 19 kg,EUR/kg carcasse,10.07,-0.18,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),O,Zone Nord,19 a 22 kg,EUR/kg carcasse,10.13,-0.14,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),O,Zone Nord,+ de 22 kg,EUR/kg carcasse,9.58,-0.15,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),O,Zone Sud,13 a 16 kg,EUR/kg carcasse,10.7,-0.15,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),O,Zone Sud,16 a 19 kg,EUR/kg carcasse,10.17,0.05,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),O,Zone Sud,19 a 22 kg,EUR/kg carcasse,9.91,0.11,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),O,Zone Sud,+ de 22 kg,EUR/kg carcasse,9.41,0.01,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,10.5,-0.26,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,10.13,-0.04,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),O,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,9.99,-0.02,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,3 (couvert),O,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,9.49,-0.05,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,4 (gras),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,10.73,-0.21,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,4 (gras),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,10.45,0.02,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,4 (gras),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,10.67,-0.21,COT-VRO-ovins_synthese-A26-S24.csv
2026,24,,2026-06-08,2026-06-14,Agneaux,4 (gras),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,10.23,-0.04,COT-VRO-ovins_synthese-A26-S24.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,2 (ciré),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,10.49,-0.34,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,2 (ciré),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,10.48,-0.31,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,2 (ciré),U,Zone Nord,+ de 22 kg,EUR/kg carcasse,9.73,-0.34,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,2 (ciré),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,10.49,-0.36,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,2 (ciré),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,10.5,-0.32,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,2 (ciré),U,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,9.73,-0.38,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,2 (ciré),R,Zone Nord,13 a 16 kg,EUR/kg carcasse,10.18,,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,2 (ciré),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,10.32,-0.24,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,2 (ciré),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,10.34,-0.28,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,2 (ciré),R,Zone Sud,13 a 16 kg,EUR/kg carcasse,10.78,,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,2 (ciré),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,10.73,-0.17,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,2 (ciré),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,10.45,-0.09,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,2 (ciré),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,10.49,-0.18,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,2 (ciré),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,10.43,-0.25,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,2 (ciré),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,10.36,-0.24,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,2 (ciré),O,Zone Sud,13 a 16 kg,EUR/kg carcasse,10.21,-0.24,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,2 (ciré),O,Zone Sud,16 a 19 kg,EUR/kg carcasse,9.88,-0.08,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,2 (ciré),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,10.09,-0.1,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,2 (ciré),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,9.84,-0.02,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),U,Zone Nord,16 a 19 kg,EUR/kg carcasse,10.71,-0.28,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),U,Zone Nord,19 a 22 kg,EUR/kg carcasse,10.68,-0.24,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),U,Zone Nord,+ de 22 kg,EUR/kg carcasse,9.76,-0.27,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),U,Zone Sud,19 a 22 kg,EUR/kg carcasse,11.05,-0.14,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),U,Zone Sud,+ de 22 kg,EUR/kg carcasse,10.18,-0.33,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),U,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,10.75,-0.24,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),U,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,10.79,-0.19,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),U,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,9.9,-0.3,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),R,Zone Nord,16 a 19 kg,EUR/kg carcasse,10.35,-0.21,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),R,Zone Nord,19 a 22 kg,EUR/kg carcasse,10.34,-0.24,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),R,Zone Nord,+ de 22 kg,EUR/kg carcasse,9.53,-0.21,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),R,Zone Sud,13 a 16 kg,EUR/kg carcasse,10.87,-0.03,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,10.82,-0.06,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,10.38,-0.1,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),R,Zone Sud,+ de 22 kg,EUR/kg carcasse,9.6,-0.15,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),R,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,10.79,-0.05,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,10.73,-0.09,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,10.37,-0.14,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),R,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,9.57,-0.18,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),O,Zone Nord,16 a 19 kg,EUR/kg carcasse,10.09,0.02,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),O,Zone Sud,13 a 16 kg,EUR/kg carcasse,10.55,-0.15,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),O,Zone Sud,16 a 19 kg,EUR/kg carcasse,10,-0.17,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),O,Zone Sud,19 a 22 kg,EUR/kg carcasse,9.7,-0.21,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),O,Zone Sud,+ de 22 kg,EUR/kg carcasse,9.18,-0.23,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),O,Moyennes Regions,13 a 16 kg,EUR/kg carcasse,10.52,0.02,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),O,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,10.01,-0.12,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),O,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,9.71,-0.28,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,3 (couvert),O,Moyennes Regions,+ de 22 kg,EUR/kg carcasse,9.18,-0.31,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,4 (gras),R,Zone Sud,16 a 19 kg,EUR/kg carcasse,10.65,-0.08,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,4 (gras),R,Zone Sud,19 a 22 kg,EUR/kg carcasse,10.31,-0.14,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,4 (gras),R,Moyennes Regions,16 a 19 kg,EUR/kg carcasse,10.61,-0.06,COT-VRO-ovins_synthese-A26-S25.csv
2026,25,,2026-06-15,2026-06-21,Agneaux,4 (gras),R,Moyennes Regions,19 a 22 kg,EUR/kg carcasse,10.14,-0.09,COT-VRO-ovins_synthese-A26-S25.csv
