annee,semaine,mois,date_debut,date_fin,categorie,sexe,poids,prix,variation,unite,source
2024,5,,2024-01-29,2024-02-04,Élevage supérieur,Femelle,,187,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S05.csv
2024,5,,2024-01-29,2024-02-04,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,29,4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S05.csv
2024,5,,2024-01-29,2024-02-04,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,58,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S05.csv
2024,5,,2024-01-29,2024-02-04,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,82,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S05.csv
2024,5,,2024-01-29,2024-02-04,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,129,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S05.csv
2024,6,,2024-02-05,2024-02-11,Élevage supérieur,Mâle,,238,5,EUR/tête,COT-VRO-veaux14j_synthese-A24-S06.csv
2024,6,,2024-02-05,2024-02-11,Élevage supérieur,Femelle,,190,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S06.csv
2024,6,,2024-02-05,2024-02-11,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,31,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S06.csv
2024,6,,2024-02-05,2024-02-11,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,64,6,EUR/tête,COT-VRO-veaux14j_synthese-A24-S06.csv
2024,6,,2024-02-05,2024-02-11,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,87,5,EUR/tête,COT-VRO-veaux14j_synthese-A24-S06.csv
2024,6,,2024-02-05,2024-02-11,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,134,5,EUR/tête,COT-VRO-veaux14j_synthese-A24-S06.csv
2024,7,,2024-02-12,2024-02-18,Élevage supérieur,Mâle,,245,7,EUR/tête,COT-VRO-veaux14j_synthese-A24-S07.csv
2024,7,,2024-02-12,2024-02-18,Élevage supérieur,Femelle,,194,4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S07.csv
2024,7,,2024-02-12,2024-02-18,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,32,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S07.csv
2024,7,,2024-02-12,2024-02-18,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,68,4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S07.csv
2024,7,,2024-02-12,2024-02-18,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,91,4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S07.csv
2024,7,,2024-02-12,2024-02-18,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,139,5,EUR/tête,COT-VRO-veaux14j_synthese-A24-S07.csv
2024,8,,2024-02-19,2024-02-25,Élevage supérieur,Mâle,,245,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S08.csv
2024,8,,2024-02-19,2024-02-25,Élevage supérieur,Femelle,,199,5,EUR/tête,COT-VRO-veaux14j_synthese-A24-S08.csv
2024,8,,2024-02-19,2024-02-25,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,35,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S08.csv
2024,8,,2024-02-19,2024-02-25,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,70,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S08.csv
2024,8,,2024-02-19,2024-02-25,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,94,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S08.csv
2024,8,,2024-02-19,2024-02-25,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,140,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S08.csv
2024,9,,2024-02-26,2024-03-03,Élevage supérieur,Mâle,,247,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S09.csv
2024,9,,2024-02-26,2024-03-03,Élevage supérieur,Femelle,,200,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S09.csv
2024,9,,2024-02-26,2024-03-03,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,39,4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S09.csv
2024,9,,2024-02-26,2024-03-03,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,74,4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S09.csv
2024,9,,2024-02-26,2024-03-03,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,98,4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S09.csv
2024,9,,2024-02-26,2024-03-03,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,143,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S09.csv
2024,10,,2024-03-04,2024-03-10,Élevage supérieur,Mâle,,250,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S10.csv
2024,10,,2024-03-04,2024-03-10,Élevage supérieur,Femelle,,203,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S10.csv
2024,10,,2024-03-04,2024-03-10,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,46,7,EUR/tête,COT-VRO-veaux14j_synthese-A24-S10.csv
2024,10,,2024-03-04,2024-03-10,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,81,7,EUR/tête,COT-VRO-veaux14j_synthese-A24-S10.csv
2024,10,,2024-03-04,2024-03-10,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,102,4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S10.csv
2024,10,,2024-03-04,2024-03-10,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,148,5,EUR/tête,COT-VRO-veaux14j_synthese-A24-S10.csv
2024,11,,2024-03-11,2024-03-17,Élevage supérieur,Mâle,,254,4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S11.csv
2024,11,,2024-03-11,2024-03-17,Élevage supérieur,Femelle,,205,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S11.csv
2024,11,,2024-03-11,2024-03-17,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,49,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S11.csv
2024,11,,2024-03-11,2024-03-17,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,84,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S11.csv
2024,11,,2024-03-11,2024-03-17,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,106,4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S11.csv
2024,11,,2024-03-11,2024-03-17,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,152,4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S11.csv
2024,12,,2024-03-18,2024-03-24,Élevage supérieur,Mâle,,263,9,EUR/tête,COT-VRO-veaux14j_synthese-A24-S12.csv
2024,12,,2024-03-18,2024-03-24,Élevage supérieur,Femelle,,211,6,EUR/tête,COT-VRO-veaux14j_synthese-A24-S12.csv
2024,12,,2024-03-18,2024-03-24,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,57,8,EUR/tête,COT-VRO-veaux14j_synthese-A24-S12.csv
2024,12,,2024-03-18,2024-03-24,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,92,8,EUR/tête,COT-VRO-veaux14j_synthese-A24-S12.csv
2024,12,,2024-03-18,2024-03-24,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,113,7,EUR/tête,COT-VRO-veaux14j_synthese-A24-S12.csv
2024,12,,2024-03-18,2024-03-24,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,160,8,EUR/tête,COT-VRO-veaux14j_synthese-A24-S12.csv
2024,13,,2024-03-25,2024-03-31,Élevage supérieur,Mâle,,261,-2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S13.csv
2024,13,,2024-03-25,2024-03-31,Élevage supérieur,Femelle,,215,4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S13.csv
2024,13,,2024-03-25,2024-03-31,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,63,6,EUR/tête,COT-VRO-veaux14j_synthese-A24-S13.csv
2024,13,,2024-03-25,2024-03-31,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,97,5,EUR/tête,COT-VRO-veaux14j_synthese-A24-S13.csv
2024,13,,2024-03-25,2024-03-31,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,118,5,EUR/tête,COT-VRO-veaux14j_synthese-A24-S13.csv
2024,13,,2024-03-25,2024-03-31,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,162,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S13.csv
2024,14,,2024-04-01,2024-04-07,Élevage supérieur,Mâle,,261,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S14.csv
2024,14,,2024-04-01,2024-04-07,Élevage supérieur,Femelle,,217,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S14.csv
2024,14,,2024-04-01,2024-04-07,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,64,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S14.csv
2024,14,,2024-04-01,2024-04-07,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,99,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S14.csv
2024,14,,2024-04-01,2024-04-07,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,120,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S14.csv
2024,14,,2024-04-01,2024-04-07,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,163,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S14.csv
2024,15,,2024-04-08,2024-04-14,Élevage supérieur,Mâle,,266,5,EUR/tête,COT-VRO-veaux14j_synthese-A24-S15.csv
2024,15,,2024-04-08,2024-04-14,Élevage supérieur,Femelle,,222,5,EUR/tête,COT-VRO-veaux14j_synthese-A24-S15.csv
2024,15,,2024-04-08,2024-04-14,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,70,6,EUR/tête,COT-VRO-veaux14j_synthese-A24-S15.csv
2024,15,,2024-04-08,2024-04-14,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,107,8,EUR/tête,COT-VRO-veaux14j_synthese-A24-S15.csv
2024,15,,2024-04-08,2024-04-14,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,128,8,EUR/tête,COT-VRO-veaux14j_synthese-A24-S15.csv
2024,15,,2024-04-08,2024-04-14,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,170,7,EUR/tête,COT-VRO-veaux14j_synthese-A24-S15.csv
2024,16,,2024-04-15,2024-04-21,Élevage supérieur,Mâle,,272,6,EUR/tête,COT-VRO-veaux14j_synthese-A24-S16.csv
2024,16,,2024-04-15,2024-04-21,Élevage supérieur,Femelle,,230,8,EUR/tête,COT-VRO-veaux14j_synthese-A24-S16.csv
2024,16,,2024-04-15,2024-04-21,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,78,8,EUR/tête,COT-VRO-veaux14j_synthese-A24-S16.csv
2024,16,,2024-04-15,2024-04-21,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,118,11,EUR/tête,COT-VRO-veaux14j_synthese-A24-S16.csv
2024,16,,2024-04-15,2024-04-21,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,139,11,EUR/tête,COT-VRO-veaux14j_synthese-A24-S16.csv
2024,16,,2024-04-15,2024-04-21,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,178,8,EUR/tête,COT-VRO-veaux14j_synthese-A24-S16.csv
2024,17,,2024-04-22,2024-04-28,Élevage supérieur,Mâle,,273,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S17.csv
2024,17,,2024-04-22,2024-04-28,Élevage supérieur,Femelle,,231,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S17.csv
2024,17,,2024-04-22,2024-04-28,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,84,6,EUR/tête,COT-VRO-veaux14j_synthese-A24-S17.csv
2024,17,,2024-04-22,2024-04-28,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,122,4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S17.csv
2024,17,,2024-04-22,2024-04-28,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,142,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S17.csv
2024,17,,2024-04-22,2024-04-28,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,181,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S17.csv
2024,18,,2024-04-29,2024-05-05,Élevage supérieur,Mâle,,277,4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S18.csv
2024,18,,2024-04-29,2024-05-05,Élevage supérieur,Femelle,,233,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S18.csv
2024,18,,2024-04-29,2024-05-05,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,88,4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S18.csv
2024,18,,2024-04-29,2024-05-05,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,124,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S18.csv
2024,18,,2024-04-29,2024-05-05,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,143,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S18.csv
2024,18,,2024-04-29,2024-05-05,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,184,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S18.csv
2024,19,,2024-05-06,2024-05-12,Élevage supérieur,Mâle,,277,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S19.csv
2024,19,,2024-05-06,2024-05-12,Élevage supérieur,Femelle,,233,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S19.csv
2024,19,,2024-05-06,2024-05-12,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,88,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S19.csv
2024,19,,2024-05-06,2024-05-12,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,124,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S19.csv
2024,19,,2024-05-06,2024-05-12,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,143,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S19.csv
2024,19,,2024-05-06,2024-05-12,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,184,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S19.csv
2024,20,,2024-05-13,2024-05-19,Élevage supérieur,Mâle,,279,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S20.csv
2024,20,,2024-05-13,2024-05-19,Élevage supérieur,Femelle,,234,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S20.csv
2024,20,,2024-05-13,2024-05-19,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,88,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S20.csv
2024,20,,2024-05-13,2024-05-19,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,125,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S20.csv
2024,20,,2024-05-13,2024-05-19,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,145,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S20.csv
2024,20,,2024-05-13,2024-05-19,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,186,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S20.csv
2024,21,,2024-05-20,2024-05-26,Élevage supérieur,Mâle,,285,6,EUR/tête,COT-VRO-veaux14j_synthese-A24-S21.csv
2024,21,,2024-05-20,2024-05-26,Élevage supérieur,Femelle,,238,4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S21.csv
2024,21,,2024-05-20,2024-05-26,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,88,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S21.csv
2024,21,,2024-05-20,2024-05-26,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,124,-1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S21.csv
2024,21,,2024-05-20,2024-05-26,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,145,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S21.csv
2024,21,,2024-05-20,2024-05-26,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,188,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S21.csv
2024,22,,2024-05-27,2024-06-02,Élevage supérieur,Mâle,,286,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S22.csv
2024,22,,2024-05-27,2024-06-02,Élevage supérieur,Femelle,,236,-2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S22.csv
2024,22,,2024-05-27,2024-06-02,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,90,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S22.csv
2024,22,,2024-05-27,2024-06-02,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,126,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S22.csv
2024,22,,2024-05-27,2024-06-02,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,147,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S22.csv
2024,22,,2024-05-27,2024-06-02,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,189,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S22.csv
2024,23,,2024-06-03,2024-06-09,Élevage supérieur,Mâle,,285,-1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S23.csv
2024,23,,2024-06-03,2024-06-09,Élevage supérieur,Femelle,,235,-1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S23.csv
2024,23,,2024-06-03,2024-06-09,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,90,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S23.csv
2024,23,,2024-06-03,2024-06-09,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,127,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S23.csv
2024,23,,2024-06-03,2024-06-09,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,148,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S23.csv
2024,23,,2024-06-03,2024-06-09,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,189,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S23.csv
2024,24,,2024-06-10,2024-06-16,Élevage supérieur,Mâle,,292,7,EUR/tête,COT-VRO-veaux14j_synthese-A24-S24.csv
2024,24,,2024-06-10,2024-06-16,Élevage supérieur,Femelle,,242,7,EUR/tête,COT-VRO-veaux14j_synthese-A24-S24.csv
2024,24,,2024-06-10,2024-06-16,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,92,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S24.csv
2024,24,,2024-06-10,2024-06-16,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,129,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S24.csv
2024,24,,2024-06-10,2024-06-16,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,151,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S24.csv
2024,24,,2024-06-10,2024-06-16,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,193,4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S24.csv
2024,25,,2024-06-17,2024-06-23,Élevage supérieur,Mâle,,291,-1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S25.csv
2024,25,,2024-06-17,2024-06-23,Élevage supérieur,Femelle,,242,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S25.csv
2024,25,,2024-06-17,2024-06-23,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,94,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S25.csv
2024,25,,2024-06-17,2024-06-23,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,130,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S25.csv
2024,25,,2024-06-17,2024-06-23,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,152,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S25.csv
2024,25,,2024-06-17,2024-06-23,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,194,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S25.csv
2024,26,,2024-06-24,2024-06-30,Élevage supérieur,Mâle,,293,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S26.csv
2024,26,,2024-06-24,2024-06-30,Élevage supérieur,Femelle,,244,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S26.csv
2024,26,,2024-06-24,2024-06-30,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,94,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S26.csv
2024,26,,2024-06-24,2024-06-30,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,130,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S26.csv
2024,26,,2024-06-24,2024-06-30,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,151,-1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S26.csv
2024,26,,2024-06-24,2024-06-30,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,194,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S26.csv
2024,27,,2024-07-01,2024-07-07,Élevage supérieur,Mâle,,292,-1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Élevage supérieur,Femelle,,246,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,96,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,132,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,153,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S27.csv
2024,27,,2024-07-01,2024-07-07,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,194,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S27.csv
2024,28,,2024-07-08,2024-07-14,Élevage supérieur,Mâle,,300,8,EUR/tête,COT-VRO-veaux14j_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Élevage supérieur,Femelle,,253,7,EUR/tête,COT-VRO-veaux14j_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,101,5,EUR/tête,COT-VRO-veaux14j_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,137,5,EUR/tête,COT-VRO-veaux14j_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,157,4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S28.csv
2024,28,,2024-07-08,2024-07-14,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,200,6,EUR/tête,COT-VRO-veaux14j_synthese-A24-S28.csv
2024,29,,2024-07-15,2024-07-21,Élevage supérieur,Mâle,,302,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Élevage supérieur,Femelle,,239,-14,EUR/tête,COT-VRO-veaux14j_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,105,4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,142,5,EUR/tête,COT-VRO-veaux14j_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,162,5,EUR/tête,COT-VRO-veaux14j_synthese-A24-S29.csv
2024,29,,2024-07-15,2024-07-21,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,203,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S29.csv
2024,30,,2024-07-22,2024-07-28,Élevage supérieur,Mâle,,300,-2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S30.csv
2024,30,,2024-07-22,2024-07-28,Élevage supérieur,Femelle,,238,-1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S30.csv
2024,30,,2024-07-22,2024-07-28,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,106,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S30.csv
2024,30,,2024-07-22,2024-07-28,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,143,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S30.csv
2024,30,,2024-07-22,2024-07-28,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,163,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S30.csv
2024,30,,2024-07-22,2024-07-28,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,203,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S30.csv
2024,31,,2024-07-29,2024-08-04,Élevage supérieur,Mâle,,302,2,EUR/tête,COT-VRO-veaux14j_synthese-A24-S31.csv
2024,31,,2024-07-29,2024-08-04,Élevage supérieur,Femelle,,255,17,EUR/tête,COT-VRO-veaux14j_synthese-A24-S31.csv
2024,31,,2024-07-29,2024-08-04,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,106,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S31.csv
2024,31,,2024-07-29,2024-08-04,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,143,0,EUR/tête,COT-VRO-veaux14j_synthese-A24-S31.csv
2024,31,,2024-07-29,2024-08-04,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,166,3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S31.csv
2024,31,,2024-07-29,2024-08-04,"Prix moyen pondéré (0,3 élevage + 0,7 engraissement)",Mâle,,204,1,EUR/tête,COT-VRO-veaux14j_synthese-A24-S31.csv
2024,32,,2024-08-05,2024-08-11,Élevage supérieur,Mâle,,298,-4,EUR/tête,COT-VRO-veaux14j_synthese-A24-S32.csv
2024,32,,2024-08-05,2024-08-11,Élevage supérieur,Femelle,,249,-6,EUR/tête,COT-VRO-veaux14j_synthese-A24-S32.csv
2024,32,,2024-08-05,2024-08-11,Engraissement laitier (assez bonne conformation),Mâle,< 45 kg,103,-3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S32.csv
2024,32,,2024-08-05,2024-08-11,Engraissement laitier (assez bonne conformation),Mâle,45 A 50 kg,140,-3,EUR/tête,COT-VRO-veaux14j_synthese-A24-S32.csv
2024,32,,2024-08-05,2024-08-11,Engraissement laitier (assez bonne conformation),Mâle,50 A 60 kg,161,-5,EUR/tête,COT-VRO-veaux14j_synthese-A24-S32.csv
